Entity,Code,Year,GDP (constant 2010 US$)
San Marino,SMR,2013,1736604063.18985
San Marino,SMR,2014,1721285182.11921
San Marino,SMR,2015,1729640935.43046
San Marino,SMR,2016,1746352442.0529802
San Marino,SMR,2017,1767938138.1070602
Sao Tome and Principe,STP,2001,122206100.734147
Sao Tome and Principe,STP,2002,125110790.014629
Sao Tome and Principe,STP,2003,133334913.640162
Sao Tome and Principe,STP,2004,138444610.313969
Sao Tome and Principe,STP,2005,148265553.165548
Sao Tome and Principe,STP,2006,161780916.941446
Sao Tome and Principe,STP,2007,167044628.802325
Sao Tome and Principe,STP,2008,180719189.130434
Sao Tome and Principe,STP,2009,185103945.101331
Sao Tome and Principe,STP,2010,197454053.145088
Sao Tome and Principe,STP,2011,206138480.644065
Sao Tome and Principe,STP,2012,212615301.920748
Sao Tome and Principe,STP,2013,222852291.5435049
Sao Tome and Principe,STP,2014,237448967.555955
Sao Tome and Principe,STP,2015,246519490.893575
Sao Tome and Principe,STP,2016,256822056.30447003
Sao Tome and Principe,STP,2017,266773808.82555497
Saudi Arabia,SAU,1968,76790666666.6668
Saudi Arabia,SAU,1969,81427200000.0002
Saudi Arabia,SAU,1970,129182079226.667
Saudi Arabia,SAU,1971,155680187306.667
Saudi Arabia,SAU,1972,191378651013.334
Saudi Arabia,SAU,1973,237635882453.334
Saudi Arabia,SAU,1974,276199588560.00104
Saudi Arabia,SAU,1975,251538792560.001
Saudi Arabia,SAU,1976,296365455893.334
Saudi Arabia,SAU,1977,317387724293.334
Saudi Arabia,SAU,1978,300820954506.667
Saudi Arabia,SAU,1979,336677102293.334
Saudi Arabia,SAU,1980,355707632773.334
Saudi Arabia,SAU,1981,362619047920.001
Saudi Arabia,SAU,1982,287448524293.334
Saudi Arabia,SAU,1983,241309051493.334
Saudi Arabia,SAU,1984,230060546080.0
Saudi Arabia,SAU,1985,207527260666.667
Saudi Arabia,SAU,1986,242833346960.0
Saudi Arabia,SAU,1987,226727434880.0
Saudi Arabia,SAU,1988,256449843840.0
Saudi Arabia,SAU,1989,255159860400.0
Saudi Arabia,SAU,1990,293927384693.334
Saudi Arabia,SAU,1991,338039654613.334
Saudi Arabia,SAU,1992,351519121626.667
Saudi Arabia,SAU,1993,346725309733.334
Saudi Arabia,SAU,1994,348662534026.667
Saudi Arabia,SAU,1995,349402017093.334
Saudi Arabia,SAU,1996,358617230506.66705
Saudi Arabia,SAU,1997,362575583120.0
Saudi Arabia,SAU,1998,373066209146.6671
Saudi Arabia,SAU,1999,359026663653.334
Saudi Arabia,SAU,2000,379223407546.6671
Saudi Arabia,SAU,2001,374631983413.33295
Saudi Arabia,SAU,2002,364070454426.6671
Saudi Arabia,SAU,2003,404999478400.0
Saudi Arabia,SAU,2004,437231125626.6671
Saudi Arabia,SAU,2005,461601733253.333
Saudi Arabia,SAU,2006,474473046266.6671
Saudi Arabia,SAU,2007,483237181440.0
Saudi Arabia,SAU,2008,513438407146.6671
Saudi Arabia,SAU,2009,502865333333.333
Saudi Arabia,SAU,2010,528207200000.0
Saudi Arabia,SAU,2011,581011322640.0
Saudi Arabia,SAU,2012,612452430240.0
Saudi Arabia,SAU,2013,628984081386.667
Saudi Arabia,SAU,2014,651957609840.0
Saudi Arabia,SAU,2015,678729654960.0
Saudi Arabia,SAU,2016,690068800000.0
Saudi Arabia,SAU,2017,684993600000.0
Senegal,SEN,1960,3464325830.84372
Senegal,SEN,1961,3568028631.9746
Senegal,SEN,1962,3563167715.2784204
Senegal,SEN,1963,3629602213.6619897
Senegal,SEN,1964,3770573317.805421
Senegal,SEN,1965,3820804499.2736897
Senegal,SEN,1966,3930719912.0357695
Senegal,SEN,1967,3882773270.99705
Senegal,SEN,1968,4127029744.273221
Senegal,SEN,1969,3856538316.43641
Senegal,SEN,1970,4186736882.2205296
Senegal,SEN,1971,4180856633.7662296
Senegal,SEN,1972,4447729447.19003
Senegal,SEN,1973,4199402032.7987
Senegal,SEN,1974,4375809485.63196
Senegal,SEN,1975,4705555724.44868
Senegal,SEN,1976,5125314997.15378
Senegal,SEN,1977,4987807649.19409
Senegal,SEN,1978,4790593163.28708
Senegal,SEN,1979,5126015435.68117
Senegal,SEN,1980,4956311122.10141
Senegal,SEN,1981,5207572128.92062
Senegal,SEN,1982,5616005376.526072
Senegal,SEN,1983,5316874875.03699
Senegal,SEN,1984,5516032479.19102
Senegal,SEN,1985,5697149788.9926605
Senegal,SEN,1986,5874521415.8732
Senegal,SEN,1987,6232536756.26076
Senegal,SEN,1988,6195613276.337522
Senegal,SEN,1989,6442065856.122622
Senegal,SEN,1990,6398540801.57077
Senegal,SEN,1991,6562076334.95335
Senegal,SEN,1992,6643619794.57543
Senegal,SEN,1993,6730038699.14731
Senegal,SEN,1994,6728872473.78546
Senegal,SEN,1995,7089773724.678341
Senegal,SEN,1996,7232428842.108141
Senegal,SEN,1997,7458372326.2366295
Senegal,SEN,1998,7898317288.30968
Senegal,SEN,1999,8400637865.99023
Senegal,SEN,2000,8668335875.41373
Senegal,SEN,2001,9065425098.73579
Senegal,SEN,2002,9124785833.02887
Senegal,SEN,2003,9734616090.9252
Senegal,SEN,2004,10306113227.5195
Senegal,SEN,2005,10885585456.5604
Senegal,SEN,2006,11153541790.0781
Senegal,SEN,2007,11704357787.6242
Senegal,SEN,2008,12135373619.3484
Senegal,SEN,2009,12429435070.344
Senegal,SEN,2010,12948906288.5576
Senegal,SEN,2011,13176951814.23
Senegal,SEN,2012,13758210914.7575
Senegal,SEN,2013,14233621992.6055
Senegal,SEN,2014,14813653949.0484
Senegal,SEN,2015,15770157926.6534
Senegal,SEN,2016,16833353304.076
Senegal,SEN,2017,17975846535.2953
Serbia,SRB,1995,24045674131.5006
Serbia,SRB,1996,24629059461.7961
Serbia,SRB,1997,26398616216.105
Serbia,SRB,1998,27040223134.5098
Serbia,SRB,1999,23755758797.5644
Serbia,SRB,2000,25599017868.5148
Serbia,SRB,2001,26877103625.5498
Serbia,SRB,2002,28789621363.4826
Serbia,SRB,2003,30060802352.7929
Serbia,SRB,2004,32780256764.2151
Serbia,SRB,2005,34596422952.0809
Serbia,SRB,2006,36293152225.2341
Serbia,SRB,2007,38430368884.6748
Serbia,SRB,2008,40492805121.3899
Serbia,SRB,2009,39231060776.6223
Serbia,SRB,2010,39460357730.5224
Serbia,SRB,2011,40013381123.366
Serbia,SRB,2012,39607137113.7376
Serbia,SRB,2013,40625727367.813
Serbia,SRB,2014,39881747972.7617
Serbia,SRB,2015,40183938020.4789
Serbia,SRB,2016,41308012849.7895
Serbia,SRB,2017,42079410618.1871
Seychelles,SYC,1960,117996015.496283
Seychelles,SYC,1961,112235123.924407
Seychelles,SYC,1962,121672505.535006
Seychelles,SYC,1963,134004747.605343
Seychelles,SYC,1964,141936818.87903202
Seychelles,SYC,1965,140431478.00256002
Seychelles,SYC,1966,159946548.974313
Seychelles,SYC,1967,160753862.325896
Seychelles,SYC,1968,172895980.345911
Seychelles,SYC,1969,172895980.345911
Seychelles,SYC,1970,188235086.723801
Seychelles,SYC,1971,218073690.539979
Seychelles,SYC,1972,231830450.532942
Seychelles,SYC,1973,252820811.451038
Seychelles,SYC,1974,256114686.57297203
Seychelles,SYC,1975,264252487.613748
Seychelles,SYC,1976,307266576.64788
Seychelles,SYC,1977,288246078.631383
Seychelles,SYC,1978,349215002.89605296
Seychelles,SYC,1979,404371209.9502
Seychelles,SYC,1980,387191407.753007
Seychelles,SYC,1981,355382941.035229
Seychelles,SYC,1982,351410919.644009
Seychelles,SYC,1983,345404444.17515
Seychelles,SYC,1984,360986095.76349103
Seychelles,SYC,1985,401148461.4708181
Seychelles,SYC,1986,400439225.926256
Seychelles,SYC,1987,418074999.070898
Seychelles,SYC,1988,440637445.080708
Seychelles,SYC,1989,489983652.94545096
Seychelles,SYC,1990,524260678.36110896
Seychelles,SYC,1991,538732506.9551929
Seychelles,SYC,1992,577313656.241428
Seychelles,SYC,1993,613087761.581729
Seychelles,SYC,1994,608191048.0280019
Seychelles,SYC,1995,603169565.089069
Seychelles,SYC,1996,632830581.345593
Seychelles,SYC,1997,708526965.617602
Seychelles,SYC,1998,768067310.19775
Seychelles,SYC,1999,782445580.840157
Seychelles,SYC,2000,794294457.9749099
Seychelles,SYC,2001,776254738.0286268
Seychelles,SYC,2002,785669398.20425
Seychelles,SYC,2003,739416038.787077
Seychelles,SYC,2004,718339327.254204
Seychelles,SYC,2005,783031253.312258
Seychelles,SYC,2006,856684174.3355019
Seychelles,SYC,2007,945962968.234513
Seychelles,SYC,2008,925654158.746992
Seychelles,SYC,2009,915423405.095384
Seychelles,SYC,2010,969936525.298729
Seychelles,SYC,2011,1046438130.96225
Seychelles,SYC,2012,1059631924.49388
Seychelles,SYC,2013,1123401381.86617
Seychelles,SYC,2014,1174008203.64439
Seychelles,SYC,2015,1231973525.71507
Seychelles,SYC,2016,1287449682.77196
Seychelles,SYC,2017,1341522569.44838
Sierra Leone,SLE,1960,863817135.3488848
Sierra Leone,SLE,1961,879443963.520203
Sierra Leone,SLE,1962,919379224.252423
Sierra Leone,SLE,1963,935006052.423741
Sierra Leone,SLE,1964,997513439.7341348
Sierra Leone,SLE,1965,1069136458.74845
Sierra Leone,SLE,1966,1087311778.5258696
Sierra Leone,SLE,1967,1087706272.1285698
Sierra Leone,SLE,1968,1109677110.35219
Sierra Leone,SLE,1969,1204282042.06589
Sierra Leone,SLE,1970,1308097094.0893
Sierra Leone,SLE,1971,1353434647.0083401
Sierra Leone,SLE,1972,1365618734.66949
Sierra Leone,SLE,1973,1396435536.2597196
Sierra Leone,SLE,1974,1445308382.6287198
Sierra Leone,SLE,1975,1469433708.97239
Sierra Leone,SLE,1976,1462833360.39718
Sierra Leone,SLE,1977,1463516149.7147698
Sierra Leone,SLE,1978,1498733209.58287
Sierra Leone,SLE,1979,1566345045.41468
Sierra Leone,SLE,1980,1642211026.52583
Sierra Leone,SLE,1981,1689530164.1420002
Sierra Leone,SLE,1982,1770319366.2755198
Sierra Leone,SLE,1983,1733093062.0078402
Sierra Leone,SLE,1984,1804029154.91447
Sierra Leone,SLE,1985,1708211023.8051698
Sierra Leone,SLE,1986,1729325313.393
Sierra Leone,SLE,1987,1854377474.04353
Sierra Leone,SLE,1988,1723087548.89011
Sierra Leone,SLE,1989,1735666087.97453
Sierra Leone,SLE,1990,1793810866.92852
Sierra Leone,SLE,1991,1836000592.5589304
Sierra Leone,SLE,1992,1486923459.02178
Sierra Leone,SLE,1993,1507361956.18965
Sierra Leone,SLE,1994,1478007825.58958
Sierra Leone,SLE,1995,1359770845.9995801
Sierra Leone,SLE,1996,1383618798.07641
Sierra Leone,SLE,1997,1302302386.54043
Sierra Leone,SLE,1998,1325548670.12586
Sierra Leone,SLE,1999,1299312276.33196
Sierra Leone,SLE,2000,1385751986.44889
Sierra Leone,SLE,2001,1297819715.6163
Sierra Leone,SLE,2002,1640668858.78078
Sierra Leone,SLE,2003,1793466334.31028
Sierra Leone,SLE,2004,1911798254.1134696
Sierra Leone,SLE,2005,1997926594.52458
Sierra Leone,SLE,2006,2082317301.2299304
Sierra Leone,SLE,2007,2250113451.9101896
Sierra Leone,SLE,2008,2371580993.5731893
Sierra Leone,SLE,2009,2447188210.25805
Sierra Leone,SLE,2010,2578026297.1676
Sierra Leone,SLE,2011,2740829818.87813
Sierra Leone,SLE,2012,3156936272.9467697
Sierra Leone,SLE,2013,3810919876.18185
Sierra Leone,SLE,2014,3984574819.9970703
Sierra Leone,SLE,2015,3163801388.84474
Sierra Leone,SLE,2016,3355384560.27101
Sierra Leone,SLE,2017,3494890110.81493
Singapore,SGP,1960,5580564723.138989
Singapore,SGP,1961,6034690135.68024
Singapore,SGP,1962,6464466446.644671
Singapore,SGP,1963,7109937660.43272
Singapore,SGP,1964,6848258159.14925
Singapore,SGP,1965,7368536853.68537
Singapore,SGP,1966,8169636963.69637
Singapore,SGP,1967,9173157315.731579
Singapore,SGP,1968,10422368903.557
Singapore,SGP,1969,11852805280.5281
Singapore,SGP,1970,13498643197.6531
Singapore,SGP,1971,15129446277.9611
Singapore,SGP,1972,17175944261.0928
Singapore,SGP,1973,19087275394.2061
Singapore,SGP,1974,20321818848.5515
Singapore,SGP,1975,21258452511.9179
Singapore,SGP,1976,22839383938.3939
Singapore,SGP,1977,24549174917.4918
Singapore,SGP,1978,26685735240.1907
Singapore,SGP,1979,29199413274.6608
Singapore,SGP,1980,32127172717.2718
Singapore,SGP,1981,35559589292.2626
Singapore,SGP,1982,38110084341.7676
Singapore,SGP,1983,41364869820.3154
Singapore,SGP,1984,45005207187.3855
Singapore,SGP,1985,44696002933.6267
Singapore,SGP,1986,45289402273.5607
Singapore,SGP,1987,50161129446.278
Singapore,SGP,1988,55736633663.3664
Singapore,SGP,1989,61412394572.7907
Singapore,SGP,1990,67580784745.1412
Singapore,SGP,1991,72099963329.6664
Singapore,SGP,1992,77210121012.1013
Singapore,SGP,1993,86118151815.1816
Singapore,SGP,1994,95526952695.2696
Singapore,SGP,1995,102240630729.74
Singapore,SGP,1996,109941327466.08
Singapore,SGP,1997,119056692335.9
Singapore,SGP,1998,116407407407.407
Singapore,SGP,1999,123502676934.36
Singapore,SGP,2000,134491382471.581
Singapore,SGP,2001,133210634396.773
Singapore,SGP,2002,138821048771.544
Singapore,SGP,2003,144978217821.78198
Singapore,SGP,2004,158822442244.224
Singapore,SGP,2005,170716905023.836
Singapore,SGP,2006,185842757609.094
Singapore,SGP,2007,202775870920.425
Singapore,SGP,2008,206400733406.674
Singapore,SGP,2009,205155335533.553
Singapore,SGP,2010,236421782178.218
Singapore,SGP,2011,251436156949.028
Singapore,SGP,2012,261703043637.697
Singapore,SGP,2013,275078914558.122
Singapore,SGP,2014,285762669600.293
Singapore,SGP,2015,292166776677.668
Singapore,SGP,2016,299170077007.701
Singapore,SGP,2017,309995672900.623
Slovakia,SVK,1992,40719116151.9267
Slovakia,SVK,1993,41493319725.4483
Slovakia,SVK,1994,44068200326.7641
Slovakia,SVK,1995,46643323562.6402
Slovakia,SVK,1996,49795081605.2952
Slovakia,SVK,1997,52816419598.4677
Slovakia,SVK,1998,54935315957.9278
Slovakia,SVK,1999,54822660413.6773
Slovakia,SVK,2000,55486109654.2554
Slovakia,SVK,2001,57326288833.4398
Slovakia,SVK,2002,59919037774.8649
Slovakia,SVK,2003,63165880222.509
Slovakia,SVK,2004,66487670525.7091
Slovakia,SVK,2005,70976227122.3309
Slovakia,SVK,2006,76975767928.5596
Slovakia,SVK,2007,85288825294.8242
Slovakia,SVK,2008,90090397691.8659
Slovakia,SVK,2009,85205207756.7775
Slovakia,SVK,2010,89501012915.7314
Slovakia,SVK,2011,92024135539.0658
Slovakia,SVK,2012,93549112293.0531
Slovakia,SVK,2013,94943598803.0619
Slovakia,SVK,2014,97554865847.2345
Slovakia,SVK,2015,101310826326.841
Slovakia,SVK,2016,104679102604.032
Slovakia,SVK,2017,108238366185.515
Slovenia,SVN,1995,29973079669.4402
Slovenia,SVN,1996,31027017316.3351
Slovenia,SVN,1997,32613857009.5778
Slovenia,SVN,1998,33685428176.1259
Slovenia,SVN,1999,35462116830.8406
Slovenia,SVN,2000,36935721676.5757
Slovenia,SVN,2001,38025091121.1794
Slovenia,SVN,2002,39483849698.5294
Slovenia,SVN,2003,40606013481.9797
Slovenia,SVN,2004,42373104165.1024
Slovenia,SVN,2005,44069302645.239006
Slovenia,SVN,2006,46561862055.1658
Slovenia,SVN,2007,49794021535.9604
Slovenia,SVN,2008,51437289127.8172
Slovenia,SVN,2009,47426581431.5147
Slovenia,SVN,2010,48013606745.4803
Slovenia,SVN,2011,48325391228.4831
Slovenia,SVN,2012,47035305257.5313
Slovenia,SVN,2013,46502839741.4843
Slovenia,SVN,2014,47888250500.4639
Slovenia,SVN,2015,48969999339.1887
Slovenia,SVN,2016,50511749001.8176
Slovenia,SVN,2017,53037744699.125
Solomon Islands,SLB,1990,404992002.135782
Solomon Islands,SLB,1991,429308445.791426
Solomon Islands,SLB,1992,483789608.006826
Solomon Islands,SLB,1993,503027300.655914
Solomon Islands,SLB,1994,549274724.603251
Solomon Islands,SLB,1995,594444837.173453
Solomon Islands,SLB,1996,603986745.8278719
Solomon Islands,SLB,1997,595291307.940904
Solomon Islands,SLB,1998,605910509.572919
Solomon Islands,SLB,1999,602986381.320632
Solomon Islands,SLB,2000,516955401.688764
Solomon Islands,SLB,2001,475709781.87808895
Solomon Islands,SLB,2002,462389895.989004
Solomon Islands,SLB,2003,492445247.692077
Solomon Islands,SLB,2004,516567042.630214
Solomon Islands,SLB,2005,544571140.18616
Solomon Islands,SLB,2006,582400591.2867018
Solomon Islands,SLB,2007,625032321.928704
Solomon Islands,SLB,2008,669375209.648697
Solomon Islands,SLB,2009,637728003.4750919
Solomon Islands,SLB,2010,681151189.956511
Solomon Islands,SLB,2011,771033398.8422179
Solomon Islands,SLB,2012,806157010.3397701
Solomon Islands,SLB,2013,830485615.190125
Solomon Islands,SLB,2014,849172294.870149
Solomon Islands,SLB,2015,870760294.323488
Solomon Islands,SLB,2016,900859048.9294679
Solomon Islands,SLB,2017,930032622.843267
South Africa,ZAF,1960,79031575209.6364
South Africa,ZAF,1961,82070142853.2408
South Africa,ZAF,1962,87140340334.87201
South Africa,ZAF,1963,93565731610.7181
South Africa,ZAF,1964,100994646417.743
South Africa,ZAF,1965,107178307066.182
South Africa,ZAF,1966,111935210729.016
South Africa,ZAF,1967,119990713173.636
South Africa,ZAF,1968,124974461227.5
South Africa,ZAF,1969,130868045123.05
South Africa,ZAF,1970,137736882357.761
South Africa,ZAF,1971,143630602824.288
South Africa,ZAF,1972,146007347518.505
South Africa,ZAF,1973,152682800251.291
South Africa,ZAF,1974,162013329327.251
South Africa,ZAF,1975,164760181366.25598
South Africa,ZAF,1976,168467127366.09198
South Africa,ZAF,1977,168308705034.00598
South Africa,ZAF,1978,173382453361.012
South Africa,ZAF,1979,179954521865.013
South Africa,ZAF,1980,191868564092.7589
South Africa,ZAF,1981,202154134003.442
South Africa,ZAF,1982,201379093715.004
South Africa,ZAF,1983,197660539182.213
South Africa,ZAF,1984,207739477206.304
South Africa,ZAF,1985,205222747261.752
South Africa,ZAF,1986,205259348283.303
South Africa,ZAF,1987,209571303706.536
South Africa,ZAF,1988,218373576247.576
South Africa,ZAF,1989,223603152058.125
South Africa,ZAF,1990,222892573270.3289
South Africa,ZAF,1991,220623036792.221
South Africa,ZAF,1992,215908196989.976
South Africa,ZAF,1993,218571467591.707
South Africa,ZAF,1994,225640381306.165
South Africa,ZAF,1995,232670508863.456
South Africa,ZAF,1996,242690994509.847
South Africa,ZAF,1997,249114610363.006
South Africa,ZAF,1998,250403430662.916
South Africa,ZAF,1999,256308213378.493
South Africa,ZAF,2000,266956652372.238
South Africa,ZAF,2001,274259239026.522
South Africa,ZAF,2002,284318510830.078
South Africa,ZAF,2003,292703285897.681
South Africa,ZAF,2004,306034661713.693
South Africa,ZAF,2005,322184452760.099
South Africa,ZAF,2006,340238589494.961
South Africa,ZAF,2007,358476960476.36
South Africa,ZAF,2008,369916145420.775
South Africa,ZAF,2009,364226461992.29706
South Africa,ZAF,2010,375298134440.469
South Africa,ZAF,2011,387623544617.738
South Africa,ZAF,2012,396203024500.83295
South Africa,ZAF,2013,406049405943.569
South Africa,ZAF,2014,413549172748.628
South Africa,ZAF,2015,418840692619.705
South Africa,ZAF,2016,421208662669.69
South Africa,ZAF,2017,426768874668.815
South Korea,KOR,1960,23618995883.4352
South Korea,KOR,1961,25244550244.321
South Korea,KOR,1962,26213668655.8927
South Korea,KOR,1963,28622806236.0031
South Korea,KOR,1964,31330336374.9836
South Korea,KOR,1965,33581013458.6323
South Korea,KOR,1966,37605204223.6525
South Korea,KOR,1967,41033630578.3172
South Korea,KOR,1968,46445403832.4967
South Korea,KOR,1969,53199139145.7717
South Korea,KOR,1970,58517673375.3668
South Korea,KOR,1971,64635516637.9628
South Korea,KOR,1972,69257418077.4197
South Korea,KOR,1973,79526599374.9464
South Korea,KOR,1974,87050510310.442
South Korea,KOR,1975,93895737335.6595
South Korea,KOR,1976,106210312431.61
South Korea,KOR,1977,119250454777.04
South Korea,KOR,1978,132099084736.878
South Korea,KOR,1979,143493466175.228
South Korea,KOR,1980,141052245512.996
South Korea,KOR,1981,151180517291.042
South Korea,KOR,1982,163675619193.105
South Korea,KOR,1983,185349648504.707
South Korea,KOR,1984,204705547544.636
South Korea,KOR,1985,220569502820.353
South Korea,KOR,1986,245326414436.608
South Korea,KOR,1987,275911911222.678
South Korea,KOR,1988,308758447867.37
South Korea,KOR,1989,330463271401.768
South Korea,KOR,1990,362885781978.632
South Korea,KOR,1991,400458799319.41296
South Korea,KOR,1992,425189155243.538
South Korea,KOR,1993,454300767866.055
South Korea,KOR,1994,496124339459.596
South Korea,KOR,1995,543606435992.564
South Korea,KOR,1996,584890676184.042
South Korea,KOR,1997,619528986792.219
South Korea,KOR,1998,585633197556.184
South Korea,KOR,1999,651860239208.83
South Korea,KOR,2000,710035024103.399
South Korea,KOR,2001,742166287073.087
South Korea,KOR,2002,797327303663.042
South Korea,KOR,2003,820714650870.499
South Korea,KOR,2004,860928359316.68
South Korea,KOR,2005,894708410715.351
South Korea,KOR,2006,941019894278.935
South Korea,KOR,2007,992431541242.2008
South Korea,KOR,2008,1020509644387.28
South Korea,KOR,2009,1027729851625.48
South Korea,KOR,2010,1094499338702.72
South Korea,KOR,2011,1134795395744.69
South Korea,KOR,2012,1160809420956.16
South Korea,KOR,2013,1194428840692.66
South Korea,KOR,2014,1234340056450.31
South Korea,KOR,2015,1268781059130.96
South Korea,KOR,2016,1305947523530.33
South Korea,KOR,2017,1345945672416.94
Spain,ESP,1960,224147819025.9189
Spain,ESP,1961,250683949035.221
Spain,ESP,1962,275635620736.643
Spain,ESP,1963,302086989977.522
Spain,ESP,1964,318123308791.01697
Spain,ESP,1965,338015988434.834
Spain,ESP,1966,362508830812.6021
Spain,ESP,1967,378242940861.651
Spain,ESP,1968,403195703839.28
Spain,ESP,1969,439108407898.42896
Spain,ESP,1970,457948966202.2871
Spain,ESP,1971,479241181927.499
Spain,ESP,1972,518298120355.182
Spain,ESP,1973,558665589364.379
Spain,ESP,1974,590055811943.231
Spain,ESP,1975,593255114175.0171
Spain,ESP,1976,612855026287.5339
Spain,ESP,1977,630251371585.1011
Spain,ESP,1978,639471970413.889
Spain,ESP,1979,639737648767.835
Spain,ESP,1980,653867714099.553
Spain,ESP,1981,653001544610.8671
Spain,ESP,1982,661140958805.749
Spain,ESP,1983,672843919241.035
Spain,ESP,1984,684852080710.2379
Spain,ESP,1985,700750482478.7211
Spain,ESP,1986,723548150160.144
Spain,ESP,1987,763684253209.553
Spain,ESP,1988,802588805081.0491
Spain,ESP,1989,841330009856.886
Spain,ESP,1990,873144007866.8
Spain,ESP,1991,895374259265.4291
Spain,ESP,1992,903694215028.917
Spain,ESP,1993,894372683534.068
Spain,ESP,1994,915687331433.6228
Spain,ESP,1995,940937354958.39
Spain,ESP,1996,966105392900.925
Spain,ESP,1997,1001750952717.03
Spain,ESP,1998,1044886132833.35
Spain,ESP,1999,1091746918945.16
Spain,ESP,2000,1149490500814.16
Spain,ESP,2001,1195482464482.66
Spain,ESP,2002,1229910878223.45
Spain,ESP,2003,1269115166553.55
Spain,ESP,2004,1309304826679.13
Spain,ESP,2005,1358050268792.21
Spain,ESP,2006,1414736959945.11
Spain,ESP,2007,1468058288554.62
Spain,ESP,2008,1484466583143.37
Spain,ESP,2009,1431415437122.94
Spain,ESP,2010,1431616749640.29
Spain,ESP,2011,1417318263210.38
Spain,ESP,2012,1375822720570.93
Spain,ESP,2013,1352355243630.25
Spain,ESP,2014,1371017708643.57
Spain,ESP,2015,1418074509574.91
Spain,ESP,2016,1464508831011.81
Spain,ESP,2017,1509201534288.7
Sri Lanka,LKA,1961,5924728839.55422
Sri Lanka,LKA,1962,6150936145.409511
Sri Lanka,LKA,1963,6305739744.383511
Sri Lanka,LKA,1964,6552069295.45694
Sri Lanka,LKA,1965,6718292249.06744
Sri Lanka,LKA,1966,7055805105.544509
Sri Lanka,LKA,1967,7510130119.310591
Sri Lanka,LKA,1968,7945799839.582021
Sri Lanka,LKA,1969,8558962883.87864
Sri Lanka,LKA,1970,8888194505.47337
Sri Lanka,LKA,1971,9004354799.633379
Sri Lanka,LKA,1972,8967393731.36131
Sri Lanka,LKA,1973,9600258481.01751
Sri Lanka,LKA,1974,9969468182.14266
Sri Lanka,LKA,1975,10580221048.2913
Sri Lanka,LKA,1976,10933082708.3125
Sri Lanka,LKA,1977,11490734460.8863
Sri Lanka,LKA,1978,12140401840.4073
Sri Lanka,LKA,1979,12917819383.2078
Sri Lanka,LKA,1980,13672998529.5907
Sri Lanka,LKA,1981,14452294467.4602
Sri Lanka,LKA,1982,15050835621.3729
Sri Lanka,LKA,1983,15775381489.2656
Sri Lanka,LKA,1984,16579791311.8948
Sri Lanka,LKA,1985,17408682454.7343
Sri Lanka,LKA,1986,18166925786.6808
Sri Lanka,LKA,1987,18480416200.282
Sri Lanka,LKA,1988,18937378686.5766
Sri Lanka,LKA,1989,19372806102.4613
Sri Lanka,LKA,1990,20612664783.8412
Sri Lanka,LKA,1991,21560844734.6542
Sri Lanka,LKA,1992,22509520016.8052
Sri Lanka,LKA,1993,24062691135.6802
Sri Lanka,LKA,1994,25410182282.8587
Sri Lanka,LKA,1995,26807763966.0357
Sri Lanka,LKA,1996,27826450205.2008
Sri Lanka,LKA,1997,29608845562.5332
Sri Lanka,LKA,1998,30999994386.1666
Sri Lanka,LKA,1999,32333161699.0978
Sri Lanka,LKA,2000,34273162122.7667
Sri Lanka,LKA,2001,33743501887.4934
Sri Lanka,LKA,2002,35081322302.3174
Sri Lanka,LKA,2003,37165247243.0568
Sri Lanka,LKA,2004,39188917729.5241
Sri Lanka,LKA,2005,41634991235.6271
Sri Lanka,LKA,2006,44827683896.1613
Sri Lanka,LKA,2007,47874543623.7396
Sri Lanka,LKA,2008,50723121168.4061
Sri Lanka,LKA,2009,52518167817.0883
Sri Lanka,LKA,2010,56728002830.3556
Sri Lanka,LKA,2011,61495842915.2662
Sri Lanka,LKA,2012,67119379090.7483
Sri Lanka,LKA,2013,69398567132.496
Sri Lanka,LKA,2014,72841226391.2966
Sri Lanka,LKA,2015,76488884324.2526
Sri Lanka,LKA,2016,79907042295.2414
Sri Lanka,LKA,2017,82394195408.6326
Sudan,SDN,1960,9321521196.31941
Sudan,SDN,1961,9323608409.26751
Sudan,SDN,1962,9968414449.926607
Sudan,SDN,1963,9684616513.600729
Sudan,SDN,1964,9576105313.260029
Sudan,SDN,1965,10225085063.6265
Sudan,SDN,1966,9859523192.05264
Sudan,SDN,1967,9999930816.364859
Sudan,SDN,1968,10196251540.5041
Sudan,SDN,1969,10337913211.4384
Sudan,SDN,1970,10950442293.1335
Sudan,SDN,1971,11196533126.8699
Sudan,SDN,1972,10628758445.743
Sudan,SDN,1973,10695952951.8466
Sudan,SDN,1974,11920135693.7704
Sudan,SDN,1975,13793202216.7589
Sudan,SDN,1976,16091869674.9345
Sudan,SDN,1977,17093404114.2742
Sudan,SDN,1978,16079596585.8733
Sudan,SDN,1979,15272626059.4999
Sudan,SDN,1980,15505428248.4298
Sudan,SDN,1981,16658654344.3839
Sudan,SDN,1982,17651287989.0814
Sudan,SDN,1983,18015346102.8651
Sudan,SDN,1984,17112974212.4823
Sudan,SDN,1985,16038100844.4314
Sudan,SDN,1986,16906373314.0355
Sudan,SDN,1987,19310609152.6946
Sudan,SDN,1988,19246673305.7173
Sudan,SDN,1989,20965669470.294
Sudan,SDN,1990,19818836075.7381
Sudan,SDN,1991,21307411140.4784
Sudan,SDN,1992,22708983110.0303
Sudan,SDN,1993,23746499591.8242
